names,scores,logfoldchanges,pvals,pvals_adj
DUS1L,-4.0672784,-0.4745944,4.756538690625439e-05,0.0002543404453019934
XPO6,-4.0697017,-0.677577,4.7073373989557755e-05,0.00025188103044140067
CEP170,-4.070048,-0.6801561,4.700348161438864e-05,0.00025167849221610275
PTPRF,-4.0728173,-0.7816882,4.6447874251602465e-05,0.00024921315044148726
DPH7,-4.079856,-0.70072407,4.506360112352065e-05,0.00024195118716695467
MIPOL1,-4.0806637,-0.9842974,4.4907276515628424e-05,0.00024127678319443315
ASNA1,-4.082741,-0.42558995,4.450765721661477e-05,0.0002394572927647322
TRIP6,-4.0833178,-0.5178378,4.439725186090255e-05,0.00023902701395982836
AAR2,-4.087241,-0.81528264,4.3653355817141203e-05,0.00023518320297917982
B3GALNT2,-4.0873566,-1.0944964,4.3631656535599225e-05,0.00023518320297917982
WWC2,-4.0875874,-0.5813666,4.3588288663580124e-05,0.00023515522489864137
SMC6,-4.089664,-0.48460352,4.3199813575106025e-05,0.00023321961211852772
RP11-134O21.1,-4.0903563,-1.1356643,4.30710533657373e-05,0.00023268440453085728
COL4A3BP,-4.0909333,-0.52810675,4.2964031382280784e-05,0.00023226597832609467
CYB561D2,-4.092549,-0.62635297,4.26657102958651e-05,0.00023081208978927023
ZNF444,-4.094972,-0.6917733,4.222191073925811e-05,0.00022920048988035418
TIMMDC1,-4.0977416,-0.4378479,4.172007459437006e-05,0.00022678974805451682
MCM10,-4.106165,-0.8322777,4.022821245113756e-05,0.00021898309688405098
POLDIP2,-4.114704,-0.42626414,3.8767671552014894e-05,0.00021117895980657213
GATAD2A,-4.116896,-0.5383002,3.840086985659529e-05,0.00020932604630364746
ACN9,-4.118281,-0.423314,3.817090552867418e-05,0.00020821698814426091
RLF,-4.1183963,-0.5620169,3.815180095702946e-05,0.00020821698814426091
TXLNG,-4.120127,-0.71256393,3.7866319326062e-05,0.0002068427943715
HES6,-4.1202426,-0.41857946,3.784735949680076e-05,0.0002068427943715
SLC37A4,-4.120358,-0.8347415,3.782840867958586e-05,0.0002068427943715
CYSTM1,-4.1248584,-0.38626254,3.7096313398536416e-05,0.00020334371370935348
FASN,-4.1260123,-0.44026506,3.6910774855660216e-05,0.00020246797241006353
DAXX,-4.1285505,-0.44077748,3.650568652404401e-05,0.00020038586138809624
MAPK14,-4.131551,-0.7998048,3.6032387605802404e-05,0.00019806466385134913
KLHL18,-4.133974,-0.6995266,3.565436728996041e-05,0.00019626142611257116
METTL2A,-4.13859,-0.6038709,3.494472270342628e-05,0.00019262512058625504
NOL11,-4.142859,-0.5554946,3.4300261084578504e-05,0.0001892054429911265
NUP37,-4.14609,-0.63399816,3.382008104230295e-05,0.0001868190833947185
KCNH2,-4.1462054,-0.42991766,3.3803050406706723e-05,0.0001868190833947185
KIF5B,-4.146436,-0.36299875,3.376901357000286e-05,0.0001867997194312482
ZNF644,-4.147013,-0.4805917,3.3684063841607224e-05,0.00018659261034966484
MIOS,-4.152783,-0.91526407,3.284565701603046e-05,0.00018220525131420855
SMEK1,-4.154398,-0.6502318,3.2614479294841686e-05,0.00018105069601482787
WHAMM,-4.1548595,-0.73658925,3.2548712959783646e-05,0.00018081339483670475
EXOSC7,-4.1556673,-0.34386042,3.2433924925851206e-05,0.00018030324153755218
ZCCHC9,-4.1580906,-0.5728408,3.209186392457937e-05,0.00017852803904218906
SNX8,-4.1600523,-1.0011814,3.1817470588288664e-05,0.0001772526464333386
KLHL23,-4.1672063,-0.6404201,3.0835512348865155e-05,0.00017202624254285213
PTRH1,-4.170091,-0.8874411,3.0447766842755208e-05,0.00016998380138581534
NFE2,-4.171822,-0.46599957,3.0217348426386087e-05,0.0001688174053266449
DDX1,-4.1751685,-0.3727448,2.9776563729717604e-05,0.00016647324419710448
SAFB2,-4.177015,-0.48573485,2.9535995159603277e-05,0.00016524589884521634
ZMYND19,-4.181284,-0.7233373,2.8986736205481086e-05,0.00016252020906070943
PAICS,-4.183938,-0.30625394,2.865021348826675e-05,0.00016074816210738237
SNRNP70,-4.1846304,-0.39314768,2.856303768363126e-05,0.00016037359614361942
ELP6,-4.1849766,-0.4797452,2.8519544399291508e-05,0.00016024393509043978
HIST1H2BG,-4.1852074,-1.575449,2.8490583861631036e-05,0.00016019580260065268
CLCN7,-4.1876307,-0.9063282,2.818818135120679e-05,0.00015860900036800097
RAB8A,-4.1884384,-0.5021156,2.8088060422073773e-05,0.00015815893520816453
PITPNB,-4.1904,-0.64715314,2.7846315269485778e-05,0.00015691019113472796
NT5DC2,-4.191785,-0.48772174,2.767686405070911e-05,0.000156179430401092
DPCD,-4.197554,-0.80905646,2.6981312739797988e-05,0.00015247353350439797
SMARCC1,-4.1984773,-0.36740243,2.6871578812825686e-05,0.0001519627441142878
SRSF10,-4.1984773,-0.5931035,2.6871578812825686e-05,0.0001519627441142878
SPIN4,-4.198708,-1.3016194,2.684421171570303e-05,0.0001519627441142878
CSDE1,-4.200208,-0.3298119,2.666697057104748e-05,0.00015113207347444298
TSR3,-4.203439,-0.5594188,2.6288992788297226e-05,0.0001490975006152164
RPP14,-4.209324,-0.69182515,2.561358851861892e-05,0.00014537192038565868
PSMD9,-4.2100163,-0.85004956,2.5535223087988046e-05,0.00014503194313531895
NIFK,-4.2118626,-0.41121823,2.53273619862646e-05,0.00014395544746896412
ATAD3A,-4.2147474,-0.54715306,2.5005797909815685e-05,0.0001422306608121667
CDC20,-4.2156706,-0.5447089,2.4903720276207867e-05,0.0001417526976591397
REEP4,-4.221209,-0.5326758,2.4299529672040564e-05,0.0001384139271746763
OXSR1,-4.222709,-0.64735645,2.4138310366901384e-05,0.0001375953758577724
BCS1L,-4.225248,-0.5701166,2.3867793608100938e-05,0.00013615215598520905
LRIF1,-4.225248,-0.48631307,2.3867793608100938e-05,0.00013615215598520905
PRPF4,-4.231479,-0.74205804,2.3215974308543994e-05,0.00013272305545386688
OXLD1,-4.2322865,-0.3464433,2.3132730053792967e-05,0.00013234347747454023
MDH1,-4.2343636,-0.32361785,2.29199756885549e-05,0.00013122187247346847
SMIM12,-4.236902,-0.33541626,2.2662470948212845e-05,0.00012984223872954914
EIF4B,-4.240941,-0.35732946,2.2258470532751986e-05,0.00012762064674070572
TOMM20,-4.241749,-0.3260707,2.2178497279403965e-05,0.00012725500082521414
EIF2B1,-4.2429028,-0.52183336,2.2064724055512464e-05,0.0001266947422924345
ZNF24,-4.2433643,-0.4846401,2.2019370494818253e-05,0.0001265268143648847
SS18L2,-4.246364,-0.35586908,2.172672810487298e-05,0.00012502816795881118
SENP6,-4.2626343,-0.4475336,2.020309821820035e-05,0.0001166622566051241
SCOC,-4.2639036,-0.65271014,2.0088612533656648e-05,0.00011611188480638188
ATAD5,-4.264942,-0.5651938,1.9995402194830816e-05,0.00011565823581767014
MRPL17,-4.2659807,-0.724309,1.990260379005953e-05,0.0001152063027051714
UTP6,-4.2673655,-0.6111547,1.9779510396645864e-05,0.00011457821103661746
PSMD12,-4.2704806,-0.3772315,1.9505195652191114e-05,0.00011307255486934407
ERBB2IP,-4.27475,-0.5329721,1.9135162145701948e-05,0.0001110914254652541
ADPRHL2,-4.275904,-0.5790984,1.9036306666168017e-05,0.00011059925211741847
GLOD4,-4.276712,-0.5326762,1.896739746243926e-05,0.00011028046415059984
NDUFV1,-4.2780967,-0.38772315,1.8849819827539374e-05,0.00010967802573727539
DCUN1D5,-4.2785583,-0.3305719,1.881078179648719e-05,0.00010953201705812222
LUZP1,-4.278789,-0.90384537,1.879129167128138e-05,0.00010949970035453652
ACBD6,-4.27902,-0.37654042,1.8771820782329957e-05,0.00010949970035453652
BROX,-4.2837505,-0.6695587,1.837687720680418e-05,0.00010748352230785319
UTP23,-4.286289,-0.6504332,1.816823241850893e-05,0.00010634237380580301
LINC00910,-4.286751,-0.9625642,1.813054027586008e-05,0.00010620089028104468
MRPL35,-4.288251,-0.5421959,1.8008554633719656e-05,0.00010556507212527454
AURKA,-4.2945976,-0.67796844,1.750106004346855e-05,0.00010266678613998913
BLMH,-4.2966743,-0.62902266,1.7337951601244333e-05,0.00010186208663259106
SPDL1,-4.3037133,-0.7899878,1.6795900216458558e-05,9.87513444612889e-05
RPS19BP1,-4.3076367,-0.28149015,1.650082271360141e-05,9.708911042347496e-05
HSD17B10,-4.310175,-0.33835715,1.6312530159915147e-05,9.60531667212395e-05
TPGS1,-4.313637,-0.43174678,1.605906559579452e-05,9.484508289847063e-05
LEPROT,-4.3138676,-0.48615816,1.6042302118657253e-05,9.481736880515629e-05
AIDA,-4.3147907,-1.1082929,1.5975414860069677e-05,9.449313533572839e-05
FCGRT,-4.31606,-0.59401387,1.588387881962296e-05,9.402250800914722e-05
CCNA2,-4.321253,-0.50299,1.5514593123408024e-05,9.1975191686317e-05
RAB11FIP1,-4.3221755,-0.5191489,1.5449805150231518e-05,9.166028659748382e-05
PUS3,-4.32356,-0.9956633,1.535310660344156e-05,9.115544396827926e-05
QRSL1,-4.325522,-0.6652408,1.5217104242595416e-05,9.041630395278896e-05
ISG20L2,-4.3271375,-0.67912745,1.5105965532659057e-05,8.989193883260371e-05
ANKS6,-4.329676,-0.8852378,1.4932881197338999e-05,8.892932661493391e-05
ATOX1,-4.3300223,-0.40412492,1.4909425817622818e-05,8.885701046845769e-05
PUS1,-4.3303685,-0.64039415,1.4886005569498641e-05,8.878479403827777e-05
TMEM237,-4.332215,-0.76984155,1.4761688859336469e-05,8.81102325152644e-05
KEAP1,-4.3339458,-0.52689946,1.4646041533303201e-05,8.75530108402562e-05
FBL,-4.334869,-0.28753078,1.458471674175198e-05,8.725281797902651e-05
DNAAF3,-4.340292,-0.5443938,1.4229349290465917e-05,8.525670379604103e-05
OPA3,-4.342369,-0.86825144,1.4095450516556632e-05,8.451890366988727e-05
C2orf47,-4.343523,-0.57876104,1.4021582448132466e-05,8.420453373859367e-05
MOB3B,-4.346985,-1.688659,1.3802187060245118e-05,8.301391987612971e-05
PRPF39,-4.3543696,-0.90323025,1.334503662346002e-05,8.038747137828103e-05
CDK6,-4.355985,-0.5103968,1.3246978653269314e-05,7.985803324745239e-05
LARP1,-4.3572545,-0.40314364,1.3170415711146073e-05,7.94574619132507e-05
ETF1,-4.35737,-0.395159,1.3163476416071652e-05,7.94574619132507e-05
SGTA,-4.358293,-0.6302033,1.3108087490845632e-05,7.926407023910118e-05
MKNK1,-4.3586392,-0.69271773,1.308737402565906e-05,7.919978657284432e-05
COMMD4,-4.3611774,-0.4725199,1.293642664696635e-05,7.834667024820406e-05
ZHX1,-4.368678,-0.54412585,1.2500088932685476e-05,7.587959703728316e-05
EIF3B,-4.3697166,-0.427128,1.2440791417568649e-05,7.557804840294025e-05
PLEKHF2,-4.371909,-0.9838087,1.2316488057816038e-05,7.48808155527438e-05
RRAGA,-4.3720245,-0.72438234,1.2309978716495975e-05,7.48808155527438e-05
PGRMC2,-4.372717,-0.5602951,1.2270991558043907e-05,7.47198749522751e-05
DNAJC11,-4.378371,-0.92625135,1.1956977621596182e-05,7.28642817824965e-05
SF3A3,-4.3805633,-0.3132163,1.1837292850520748e-05,7.219094358760906e-05
TYW3,-4.3877172,-0.5018768,1.1454645243234368e-05,6.996597075086e-05
FANCF,-4.387948,-0.96068096,1.1442500538572782e-05,6.994618033501105e-05
REEP6,-4.388756,-0.8555266,1.1400090795587343e-05,6.974120965680575e-05
PTTG1,-4.390602,-0.39832082,1.1303716972490445e-05,6.920553142549684e-05
MRPL46,-4.391756,-0.45845354,1.124387882111625e-05,6.889287686417173e-05
CRCP,-4.392564,-0.991969,1.1202172172658126e-05,6.86909152351519e-05
MSH2,-4.3966026,-0.5395029,1.0995844735586187e-05,6.753116528383854e-05
C16orf80,-4.3985643,-0.49586213,1.0896942555528732e-05,6.697612188863709e-05
NR2C2AP,-4.3985643,-0.8209344,1.0896942555528732e-05,6.697612188863709e-05
DR1,-4.3994875,-0.524244,1.0850694789185386e-05,6.679640091618433e-05
LMNB1,-4.3999486,-0.53695774,1.0827641242464006e-05,6.670676232121942e-05
C11orf24,-4.4045644,-0.88089854,1.0599663367933592e-05,6.540483562852975e-05
GPBP1,-4.4074492,-0.3830016,1.0459512606510578e-05,6.464159836675105e-05
TROVE2,-4.4102187,-0.4680133,1.0326633974857274e-05,6.387063769488496e-05
DIAPH1,-4.4128723,-0.57185996,1.020080582477258e-05,6.314210382473491e-05
UTP20,-4.414834,-1.0825615,1.0108744944179653e-05,6.262160215814761e-05
LTV1,-4.415988,-0.52953917,1.0054962723815641e-05,6.233759447164313e-05
RSAD1,-4.418065,-1.7035489,9.958842700207203e-06,6.179044977103284e-05
NOL12,-4.41945,-0.45288438,9.895250935856462e-06,6.144442379537748e-05
TBC1D23,-4.423835,-0.67260325,9.696425814024525e-06,6.025745630471728e-05
UQCRFS1,-4.426373,-0.26325327,9.583066829142017e-06,5.960015039026963e-05
CHRAC1,-4.433066,-0.47824246,9.290247808125901e-06,5.796258660272356e-05
MTERFD3,-4.433643,-0.8568823,9.265408996427665e-06,5.789959241602172e-05
NME6,-4.434566,-0.65699697,9.225798823040331e-06,5.7743944027873945e-05
NDUFV3,-4.4350276,-0.41476914,9.206054457625876e-06,5.7712336603871714e-05
UMPS,-4.4412584,-0.6062869,8.94342554012138e-06,5.611070895978709e-05
NVL,-4.447259,-0.70268244,8.697300762660452e-06,5.465383799255828e-05
LRRC58,-4.4479513,-0.73635006,8.669321905612791e-06,5.452163616380183e-05
C10orf2,-4.4545283,-1.3618639,8.407778118983708e-06,5.304666435712211e-05
RNF6,-4.4554515,-0.9361931,8.371679351002475e-06,5.2861367606209356e-05
NOS3,-4.4554515,-1.2044343,8.371679351002475e-06,5.2861367606209356e-05
CCT4,-4.459952,-0.28716823,8.197808994477761e-06,5.187477271200346e-05
HTATSF1,-4.463183,-0.5859754,8.075113448573718e-06,5.1153238821408514e-05
MT-ATP8,-4.4652596,-0.7578464,7.997166842413274e-06,5.07003596022246e-05
THAP11,-4.4672213,-0.6626325,7.924211427576554e-06,5.027841741810488e-05
ABCE1,-4.472414,-0.5087416,7.73415265754367e-06,4.91121819927288e-05
HIST1H2BD,-4.4742603,-1.1793083,7.667632590770514e-06,4.875548941190868e-05
TUBG1,-4.4754143,-0.48664883,7.626335712062207e-06,4.858464478365664e-05
TDG,-4.4814143,-0.5580972,7.414997502581106e-06,4.731503280485344e-05
AKAP11,-4.482453,-0.7435171,7.37899295252368e-06,4.712356881469391e-05
SKA3,-4.4861455,-0.78042597,7.2523259235500125e-06,4.635233533725415e-05
COQ9,-4.48753,-0.6516059,7.205364042241236e-06,4.608968611710498e-05
RFESD,-4.4899535,-0.6188194,7.123879715117526e-06,4.5605603229216105e-05
ZNF580,-4.4924917,-0.5140147,7.03946075575142e-06,4.513874631545094e-05
REPIN1,-4.5026464,-0.54888403,6.7112551385586116e-06,4.3104586355991734e-05
AUP1,-4.5039153,-0.3696779,6.671273839774104e-06,4.288286089314696e-05
RAD23A,-4.507031,-0.29357383,6.574101660514934e-06,4.229284892984833e-05
TCEB3,-4.5086465,-0.537951,6.524250653114767e-06,4.2006548262472535e-05
LSM14A,-4.5133777,-0.39376068,6.380330317265858e-06,4.111361332413726e-05
ZFR,-4.523878,-0.4153247,6.0716720504574536e-06,3.918897613503969e-05
TMEM101,-4.5268784,-0.6097489,5.986142252588721e-06,3.866870673855625e-05
C9orf142,-4.530109,-0.45902887,5.895323105490211e-06,3.8144780060647125e-05
ZNF273,-4.531032,-0.6721552,5.869617954011596e-06,3.8009768366662066e-05
UVRAG,-4.5341477,-0.78424627,5.783652699779897e-06,3.748398676301245e-05
PNKD,-4.549033,-0.39764577,5.3892958632919385e-06,3.5043807124303126e-05
HIAT1,-4.54961,-0.6560511,5.374541200413346e-06,3.4976819493990745e-05
URB1,-4.553072,-1.0968001,5.286822108124139e-06,3.443448396294785e-05
SAR1A,-4.5576873,-0.55122805,5.171993591542591e-06,3.371453083947473e-05
ING1,-4.559072,-1.0667931,5.138013331058605e-06,3.3520842786931346e-05
NSD1,-4.5620723,-0.5204262,5.065121305387267e-06,3.307275798322276e-05
CENPF,-4.563457,-0.42847392,5.031813810634211e-06,3.2909989577461884e-05
HSPA4L,-4.564611,-1.0998487,5.004217885945476e-06,3.275677624508476e-05
RCL1,-4.574765,-1.315686,4.767544153779064e-06,3.128576384956938e-05
LYRM7,-4.579381,-0.6323852,4.66354496109257e-06,3.065451520450388e-05
AGPAT3,-4.5852656,-0.6939588,4.534094812179201e-06,2.9828571817142064e-05
PSMD2,-4.5893044,-0.421883,4.447255950127122e-06,2.9330978579553774e-05
RAE1,-4.5911508,-0.6084988,4.40809101131063e-06,2.909710495281092e-05
PRPF38B,-4.592651,-0.45497477,4.37651303224836e-06,2.8912960360227808e-05
MT-ND3,-4.5943813,-0.46174896,4.340346212248401e-06,2.869816455994208e-05
CTC-524C5.2,-4.597151,-0.77883095,4.283074248278685e-06,2.8367241332402255e-05
HNRNPDL,-4.6006126,-0.3304047,4.2125021216808394e-06,2.7923379042871722e-05
NCLN,-4.6011896,-0.6657407,4.200848962633593e-06,2.786965253503959e-05
IDH3B,-4.6025743,-0.43601662,4.173007280674662e-06,2.7708345046237926e-05
DDX20,-4.606728,-1.0086668,4.090539200442294e-06,2.7206761574491296e-05
CENPM,-4.607536,-0.49355724,4.074686151787154e-06,2.7124287900244148e-05
PAXBP1,-4.607651,-0.6879308,4.0724262427628365e-06,2.7124287900244148e-05
RALA,-4.6121516,-0.49999902,3.985220761917833e-06,2.657377681227893e-05
RFC3,-4.6165366,-0.6137927,3.901974653668297e-06,2.6040790912968966e-05
TMEM70,-4.6236906,-0.5152053,3.7697189022628994e-06,2.5200971895553253e-05
TRIM24,-4.6269217,-0.5313676,3.7114091448971933e-06,2.485346874097822e-05
GNPDA1,-4.632114,-0.59391123,3.619504458866201e-06,2.4341787264035968e-05
DDX21,-4.644692,-0.40584505,3.4058464435908483e-06,2.296388310249452e-05
C6orf120,-4.6464224,-0.6519506,3.3774081474892696e-06,2.2811299224873783e-05
ASH2L,-4.650346,-0.5318505,3.3137886249067405e-06,2.2400868888676804e-05
PSMC4,-4.6514997,-0.41245863,3.295296789094109e-06,2.2295052780649635e-05
GUF1,-4.6519613,-0.62883097,3.2879277994456846e-06,2.226437315917746e-05
TSFM,-4.6566925,-0.49804053,3.2133012135924003e-06,2.1796615745050348e-05
RRP15,-4.6583076,-0.6827842,3.188193107100579e-06,2.1644992961344036e-05
RDH13,-4.6592307,-1.8882005,3.173930219114446e-06,2.157889265424281e-05
PHF23,-4.6615386,-0.66078645,3.1385402603016573e-06,2.1363287473717084e-05
GTF3A,-4.661654,-0.27346075,3.1367807350639835e-06,2.1363287473717084e-05
BUB1,-4.6653466,-0.63314307,3.0809728881589056e-06,2.1007848990007122e-05
WBP11,-4.672385,-0.57301486,2.9772164215372177e-06,2.031801476209804e-05
SAFB,-4.674347,-0.51222706,2.948903301345605e-06,2.0142291680060633e-05
CHI3L2,-4.676078,-0.47846028,2.9241358203501973e-06,1.9990502061663013e-05
ZC3H13,-4.6763086,-0.4443865,2.920848607814953e-06,1.9985423183263465e-05
PPP5C,-4.67677,-0.7132445,2.9142848160493996e-06,1.9957896451672218e-05
ATAD3B,-4.678732,-1.0765922,2.886546248572559e-06,1.9785183928915753e-05
RBM18,-4.6830015,-0.559939,2.827047081986322e-06,1.94112367386386e-05
ALG3,-4.6905017,-0.46666062,2.7253599116651014e-06,1.874579869188211e-05
TUSC2,-4.6918864,-0.50768167,2.7069747820180912e-06,1.8652006063817637e-05
UBE3A,-4.6928096,-0.68878484,2.694784217208953e-06,1.8584310821928295e-05
NSDHL,-4.7031946,-0.8220506,2.5612206887511186e-06,1.767872452560636e-05
RAD1,-4.70331,-0.55543196,2.559772963732625e-06,1.767872452560636e-05
MRPL15,-4.7037716,-0.38541988,2.5539899145014148e-06,1.7659851037331526e-05
PWP1,-4.708503,-0.54151314,2.4954321765195303e-06,1.7279926975678676e-05
DDX3X,-4.714618,-0.54722667,2.421643248939711e-06,1.6789062418730298e-05
EMP3,-4.7162337,-0.31473553,2.402504347091535e-06,1.668582815774006e-05
EPB41,-4.7178493,-0.39274165,2.3835107086856617e-06,1.6568563377633517e-05
SCARB1,-4.7181954,-0.80064166,2.379459441095332e-06,1.6555052178745645e-05
NCK1,-4.7277727,-0.75461924,2.2699602302461234e-06,1.580721419200647e-05
CNOT10,-4.733081,-0.6441006,2.211375009685203e-06,1.5426599201667204e-05
HIST1H2AM,-4.73735,-0.76172495,2.165308505641149e-06,1.5118665166054423e-05
CCNT2,-4.7380424,-0.7946263,2.1579256450993683e-06,1.5080521300939092e-05
POLR3G,-4.7398887,-1.3980994,2.1383560183325016e-06,1.4957067252005166e-05
HBS1L,-4.740004,-0.60501134,2.1371385928014673e-06,1.4957067252005166e-05
ARHGDIA,-4.743235,-0.5112077,2.1033196811202596e-06,1.4738248077787368e-05
THRAP3,-4.745197,-0.3526079,2.083038180987619e-06,1.4609165099694417e-05
WBSCR22,-4.748197,-0.3697866,2.052382315864879e-06,1.4407026891080093e-05
N4BP1,-4.7508507,-0.9258308,2.0256252997368743e-06,1.4231920151550222e-05
ZNF106,-4.7586975,-0.62570983,1.948463130683066e-06,1.3714317107092727e-05
GTPBP4,-4.7598515,-0.40092826,1.937356694383679e-06,1.3660625524581507e-05
GTF2H1,-4.7604284,-0.8717291,1.9318263088803552e-06,1.3633868514155608e-05
HSPA14,-4.761928,-0.56667966,1.917518196233451e-06,1.3545058841199421e-05
GEMIN5,-4.764467,-1.1451972,1.8935361098904266e-06,1.338769229810018e-05
TIMM8B,-4.764813,-0.34775662,1.8902882382819843e-06,1.3376769470004492e-05
FARSA,-4.7650437,-0.5029395,1.8881259648160588e-06,1.3373516189026277e-05
TWISTNB,-4.7681594,-0.5803505,1.8591668577420803e-06,1.3180284898523502e-05
NOM1,-4.7687364,-0.657432,1.853851101549059e-06,1.3154471908462384e-05
MAK16,-4.77416,-0.74258715,1.8045916732280577e-06,1.2816516811217354e-05
